timestamp,packets_sent,bytes_sent,elapsed_time,packet_rate,bandwidth,cpu_usage,memory_usage,network_bytes_sent,network_bytes_recv,network_packets_sent,network_packets_recv,attack_intensity,src_ip,dest_ip
2024-09-22 18:27:22.784899,0,0,146.10060024261475,0.0,0.0,7.5,44.4,144571905,22858313745,342762,16406523,2.0,,192.168.1.100
2024-09-22 18:27:23.785587,0,0,147.10128784179688,0.0,0.0,2.0,44.4,144595659,22858342798,342901,16406661,2.0,,192.168.1.100
2024-09-22 18:27:24.787192,0,0,148.10289311408997,0.0,0.0,6.0,44.4,144619467,22858351844,342961,16406711,2.0,,192.168.1.100
2024-09-22 18:27:25.788723,0,0,149.10442352294922,0.0,0.0,11.2,44.5,144624256,22858359583,342999,16406742,2.0,,192.168.1.100
2024-09-22 18:27:26.790437,0,0,150.1061384677887,0.0,0.0,5.5,44.5,144644236,22858383398,343098,16406840,2.0,,192.168.1.100
2024-09-22 18:27:27.792053,0,0,151.10775351524353,0.0,0.0,14.6,44.3,144670421,22858413940,343246,16406985,2.0,,192.168.1.100
2024-09-22 18:27:28.796545,0,0,152.11224555969238,0.0,0.0,3.5,44.3,144671965,22858415035,343259,16406996,2.0,,192.168.1.100
2024-09-22 18:27:29.797590,0,0,153.11329078674316,0.0,0.0,85.4,45.1,144677880,22858421865,343286,16407021,2.0,,192.168.1.100
2024-09-22 18:27:30.798834,0,0,154.11453533172607,0.0,0.0,53.0,45.5,144699252,22858427480,343323,16407049,2.0,,192.168.1.100
2024-09-22 18:27:31.800501,0,0,155.11620211601257,0.0,0.0,8.9,45.6,144706997,22858436202,343365,16407086,2.0,,192.168.1.100
2024-09-22 18:27:32.802088,0,0,156.11778926849365,0.0,0.0,3.0,45.6,144710437,22858440125,343382,16407101,2.0,,192.168.1.100
2024-09-22 18:27:33.803674,0,0,157.11937522888184,0.0,0.0,0.5,45.6,144711922,22858441133,343394,16407111,2.0,,192.168.1.100
2024-09-22 18:27:34.805292,0,0,158.12099313735962,0.0,0.0,5.6,45.6,144720497,22858451041,343448,16407164,2.0,,192.168.1.100
2024-09-22 18:27:35.806945,0,0,159.1226463317871,0.0,0.0,5.6,45.6,144728621,22858459726,343483,16407195,2.0,,192.168.1.100
2024-09-22 18:27:36.808556,0,0,160.1242573261261,0.0,0.0,32.0,45.7,144833576,22858516799,343552,16407253,2.0,,192.168.1.100
2024-09-22 18:27:37.809606,0,0,161.1253068447113,0.0,0.0,70.0,46.0,144888188,22858587874,343673,16407383,2.0,,192.168.1.100
2024-09-22 18:27:38.813587,0,0,162.12928795814514,0.0,0.0,25.8,46.1,144987149,22858653022,343794,16407500,2.0,,192.168.1.100
2024-09-22 18:27:39.815227,0,0,163.13092756271362,0.0,0.0,6.5,46.1,145072798,22858705327,343862,16407563,2.0,,192.168.1.100
2024-09-22 18:27:40.816837,0,0,164.13253808021545,0.0,0.0,7.1,46.0,145157730,22858757986,343920,16407618,2.0,,192.168.1.100
2024-09-22 18:27:41.818541,0,0,165.13424229621887,0.0,0.0,6.0,46.1,145163337,22858765334,343945,16407641,2.0,,192.168.1.100
2024-09-22 18:27:42.820820,0,0,166.13652062416077,0.0,0.0,57.8,46.0,145284830,22858831437,344039,16407723,2.0,,192.168.1.100
2024-09-22 18:27:43.821643,0,0,167.13734364509583,0.0,0.0,34.8,46.0,145326147,22858896363,344169,16407859,2.0,,192.168.1.100
2024-09-22 18:27:44.823278,0,0,168.1389787197113,0.0,0.0,8.5,46.0,145413873,22858946260,344248,16407930,2.0,,192.168.1.100
2024-09-22 18:27:45.824892,0,0,169.14059281349182,0.0,0.0,4.5,46.0,145422767,22858953379,344285,16407962,2.0,,192.168.1.100
2024-09-22 18:27:46.826568,0,0,170.14226865768433,0.0,0.0,53.2,46.0,145526444,22859027244,344402,16408077,2.0,,192.168.1.100
2024-09-22 18:27:47.828222,0,0,171.1439232826233,0.0,0.0,20.7,46.3,145637808,22859124693,344528,16408202,2.0,,192.168.1.100
2024-09-22 18:27:48.832647,0,0,172.14834785461426,0.0,0.0,1.5,46.3,145671055,22859133278,344575,16408240,2.0,,192.168.1.100
2024-09-22 18:27:49.834263,0,0,173.1499638557434,0.0,0.0,11.9,46.4,145706528,22859170868,344758,16408414,2.0,,192.168.1.100
2024-09-22 18:27:50.835846,0,0,174.15154671669006,0.0,0.0,5.0,46.4,145734421,22859203960,344917,16408572,2.0,,192.168.1.100
2024-09-22 18:27:51.837417,0,0,175.1531183719635,0.0,0.0,12.3,46.4,145751105,22859224389,345011,16408666,2.0,,192.168.1.100
2024-09-22 18:27:52.839089,0,0,176.15479016304016,0.0,0.0,7.1,46.3,145763098,22859238187,345079,16408732,2.0,,192.168.1.100
2024-09-22 18:27:53.840786,0,0,177.15648698806763,0.0,0.0,4.0,46.3,145764536,22859239694,345094,16408745,2.0,,192.168.1.100
2024-09-22 18:27:54.842374,0,0,178.15807509422302,0.0,0.0,5.1,46.3,145799422,22859261656,345218,16408858,2.0,,192.168.1.100
2024-09-22 18:27:55.843920,0,0,179.15962052345276,0.0,0.0,3.5,46.3,145826578,22859285225,345324,16408958,2.0,,192.168.1.100
2024-09-22 18:27:56.845554,0,0,180.1612548828125,0.0,0.0,7.9,46.3,145856086,22859309022,345405,16409042,2.0,,192.168.1.100
2024-09-22 18:27:57.847166,0,0,181.16286706924438,0.0,0.0,12.2,46.3,145873232,22859335389,345441,16409082,2.0,,192.168.1.100
2024-09-22 18:27:58.851634,0,0,182.16733527183533,0.0,0.0,9.5,46.3,145885535,22859350951,345512,16409152,2.0,,192.168.1.100
2024-09-22 18:27:59.853227,0,0,183.16892838478088,0.0,0.0,5.5,46.3,145892098,22859356730,345553,16409187,2.0,,192.168.1.100
2024-09-22 18:28:00.854858,0,0,184.17055940628052,0.0,0.0,3.5,46.3,146018222,22859440189,345669,16409301,2.0,,192.168.1.100
2024-09-22 18:28:01.856463,0,0,185.17216396331787,0.0,0.0,8.0,46.4,146037606,22859458346,345747,16409376,2.0,,192.168.1.100
2024-09-22 18:28:02.858057,0,0,186.1737575531006,0.0,0.0,18.3,46.3,146051605,22859468576,345815,16409442,2.0,,192.168.1.100
2024-09-22 18:28:03.859703,0,0,187.17540383338928,0.0,0.0,25.5,46.3,146055784,22859475303,345834,16409462,2.0,,192.168.1.100
2024-09-22 18:28:04.861313,0,0,188.17701363563538,0.0,0.0,17.2,46.2,146058915,22859478641,345857,16409483,2.0,,192.168.1.100
2024-09-22 18:28:05.863042,0,0,189.17874264717102,0.0,0.0,3.5,46.2,146114115,22859509332,345895,16409522,2.0,,192.168.1.100
2024-09-22 18:28:06.864140,0,0,190.17984056472778,0.0,0.0,10.4,46.2,146158830,22859548925,345990,16409613,2.0,,192.168.1.100
2024-09-22 18:28:07.865240,0,0,191.18094110488892,0.0,0.0,11.6,45.8,146161720,22859552132,346012,16409633,2.0,,192.168.1.100
2024-09-22 18:28:08.870570,0,0,192.1862711906433,0.0,0.0,4.5,45.8,146168469,22859561086,346042,16409663,2.0,,192.168.1.100
2024-09-22 18:28:09.872233,0,0,193.18793439865112,0.0,0.0,10.6,45.8,146170631,22859562791,346061,16409678,2.0,,192.168.1.100
2024-09-22 18:28:10.873607,0,0,194.1893081665039,0.0,0.0,1.5,45.8,146171906,22859563617,346070,16409685,2.0,,192.168.1.100
2024-09-22 18:28:11.875188,0,0,195.19088888168335,0.0,0.0,8.0,45.8,146174886,22859566470,346090,16409702,2.0,,192.168.1.100
2024-09-22 18:28:12.876805,0,0,196.19250583648682,0.0,0.0,0.5,45.8,146194372,22859571492,346119,16409725,2.0,,192.168.1.100
2024-09-22 18:28:13.878487,0,0,197.19418787956238,0.0,0.0,2.5,45.8,146195613,22859572662,346131,16409735,2.0,,192.168.1.100
2024-09-22 18:28:14.880071,0,0,198.1957721710205,0.0,0.0,9.6,46.0,146198075,22859575057,346155,16409756,2.0,,192.168.1.100
2024-09-22 18:28:15.881684,0,0,199.19738507270813,0.0,0.0,3.4,46.0,146199232,22859575765,346162,16409761,2.0,,192.168.1.100
2024-09-22 18:28:16.883329,0,0,200.19902992248535,0.0,0.0,6.0,46.0,146200797,22859577221,346175,16409772,2.0,,192.168.1.100
2024-09-22 18:28:17.884931,0,0,201.2006323337555,0.0,0.0,8.1,46.0,146201489,22859577746,346178,16409774,2.0,,192.168.1.100
2024-09-22 18:28:18.891040,0,0,202.20674085617065,0.0,0.0,4.5,46.0,146221665,22859583316,346215,16409804,2.0,,192.168.1.100
2024-09-22 18:28:19.892646,0,0,203.20834732055664,0.0,0.0,13.6,45.5,146233585,22859584604,346226,16409813,2.0,,192.168.1.100
2024-09-22 18:28:20.894237,0,0,204.2099380493164,0.0,0.0,0.5,45.5,146234742,22859585312,346233,16409818,2.0,,192.168.1.100
2024-09-22 18:28:21.895789,0,0,205.21149039268494,0.0,0.0,8.5,45.5,146235434,22859585837,346236,16409820,2.0,,192.168.1.100
2024-09-22 18:28:22.897399,0,0,206.21309995651245,0.0,0.0,1.0,45.5,146236126,22859586362,346239,16409822,2.0,,192.168.1.100
2024-09-22 18:28:23.899072,0,0,207.2147731781006,0.0,0.0,3.5,45.5,146237418,22859587811,346252,16409834,2.0,,192.168.1.100
2024-09-22 18:28:24.900178,0,0,208.21587896347046,0.0,0.0,6.0,45.6,146257839,22859593172,346287,16409861,2.0,,192.168.1.100
2024-09-22 18:28:25.901880,0,0,209.2175807952881,0.0,0.0,8.6,45.7,146261900,22859600221,346318,16409885,2.0,,192.168.1.100
2024-09-22 18:28:26.903483,0,0,210.21918392181396,0.0,0.0,5.5,45.7,146262592,22859600746,346321,16409887,2.0,,192.168.1.100
2024-09-22 18:28:27.905081,0,0,211.22078156471252,0.0,0.0,6.0,45.7,146263284,22859601271,346324,16409889,2.0,,192.168.1.100
2024-09-22 18:28:28.909621,0,0,212.2253222465515,0.0,0.0,9.5,45.9,146264729,22859602873,346339,16409903,2.0,,192.168.1.100
2024-09-22 18:28:29.911187,0,0,213.22688794136047,0.0,0.0,5.5,45.9,146265886,22859603581,346346,16409908,2.0,,192.168.1.100
2024-09-22 18:28:30.912784,0,0,214.2284848690033,0.0,0.0,8.0,45.9,146286243,22859608737,346379,16409933,2.0,,192.168.1.100
2024-09-22 18:28:31.914384,0,0,215.23008513450623,0.0,0.0,8.0,45.9,146286935,22859609262,346382,16409935,2.0,,192.168.1.100
2024-09-22 18:28:32.916004,0,0,216.23170495033264,0.0,0.0,0.5,45.9,146287627,22859609787,346385,16409937,2.0,,192.168.1.100
2024-09-22 18:28:33.917607,0,0,217.23330760002136,0.0,0.0,3.0,45.9,146289013,22859611302,346399,16409950,2.0,,192.168.1.100
2024-09-22 18:28:34.919173,0,0,218.2348735332489,0.0,0.0,3.0,45.9,146290170,22859612076,346406,16409956,2.0,,192.168.1.100
2024-09-22 18:28:35.920738,0,0,219.23643851280212,0.0,0.0,7.5,45.9,146291327,22859612850,346413,16409962,2.0,,192.168.1.100
2024-09-22 18:28:36.922323,0,0,220.2380244731903,0.0,0.0,9.5,45.9,146310574,22859617401,346438,16409980,2.0,,192.168.1.100
2024-09-22 18:28:37.923946,0,0,221.2396469116211,0.0,0.0,1.5,45.9,146311383,22859618043,346443,16409984,2.0,,192.168.1.100
2024-09-22 18:28:38.928810,0,0,222.24451065063477,0.0,0.0,9.6,46.0,146312192,22859618685,346448,16409988,2.0,,192.168.1.100
2024-09-22 18:28:39.929600,0,0,223.24530148506165,0.0,0.0,3.0,46.0,146313715,22859620149,346461,16410000,2.0,,192.168.1.100
2024-09-22 18:28:40.931277,0,0,224.24697828292847,0.0,0.0,3.5,46.0,146314872,22859620923,346468,16410006,2.0,,192.168.1.100
2024-09-22 18:28:41.932167,0,0,225.24786806106567,0.0,0.0,11.6,45.6,146315564,22859621448,346471,16410008,2.0,,192.168.1.100
2024-09-22 18:28:42.933727,0,0,226.24942779541016,0.0,0.0,2.5,45.6,146334858,22859626116,346497,16410028,2.0,,192.168.1.100
2024-09-22 18:28:43.935285,0,0,227.25098633766174,0.0,0.0,0.5,45.6,146335967,22859627360,346507,16410037,2.0,,192.168.1.100
2024-09-22 18:28:44.936935,0,0,228.2526364326477,0.0,0.0,3.0,45.6,146337124,22859628134,346514,16410043,2.0,,192.168.1.100
2024-09-22 18:28:45.938730,0,0,229.25443124771118,0.0,0.0,3.5,45.6,146338281,22859628908,346521,16410049,2.0,,192.168.1.100
2024-09-22 18:28:46.940350,0,0,230.25605130195618,0.0,0.0,14.5,45.8,146338973,22859629433,346524,16410051,2.0,,192.168.1.100
2024-09-22 18:28:47.942040,0,0,231.25774121284485,0.0,0.0,1.0,45.8,146339782,22859630075,346529,16410055,2.0,,192.168.1.100
2024-09-22 18:28:48.946381,0,0,232.2620816230774,0.0,0.0,11.5,46.0,146359376,22859635411,346560,16410081,2.0,,192.168.1.100
2024-09-22 18:28:49.948028,0,0,233.26372861862183,0.0,0.0,1.5,46.0,146360533,22859636185,346567,16410087,2.0,,192.168.1.100
2024-09-22 18:28:50.949639,0,0,234.2653398513794,0.0,0.0,7.5,46.0,146371545,22859649660,346627,16410146,2.0,,192.168.1.100
2024-09-22 18:28:51.951281,0,0,235.26698184013367,0.0,0.0,6.0,46.0,146387517,22859668935,346716,16410234,2.0,,192.168.1.100
2024-09-22 18:28:52.952991,0,0,236.2686915397644,0.0,0.0,10.1,46.0,146396322,22859679323,346767,16410284,2.0,,192.168.1.100
2024-09-22 18:28:53.954681,0,0,237.27038192749023,0.0,0.0,2.0,46.0,146401051,22859685183,346798,16410314,2.0,,192.168.1.100
2024-09-22 18:28:54.956344,0,0,238.27204537391663,0.0,0.0,3.5,46.0,146497231,22859730413,346865,16410369,2.0,,192.168.1.100
2024-09-22 18:28:55.957937,0,0,239.27363753318787,0.0,0.0,6.5,46.0,146503315,22859736582,346887,16410388,2.0,,192.168.1.100
2024-09-22 18:28:56.959545,0,0,240.2752456665039,0.0,0.0,8.5,46.0,146505318,22859739055,346901,16410400,2.0,,192.168.1.100
2024-09-22 18:28:57.961197,0,0,241.27689790725708,0.0,0.0,9.0,46.0,146509730,22859745312,346916,16410415,2.0,,192.168.1.100
2024-09-22 18:28:58.965655,0,0,242.28135633468628,0.0,0.0,11.6,46.0,146510839,22859746556,346926,16410424,2.0,,192.168.1.100
2024-09-22 18:28:59.967331,0,0,243.28303241729736,0.0,0.0,1.5,46.0,146511996,22859747264,346933,16410429,2.0,,192.168.1.100
2024-09-22 18:29:00.968974,0,0,244.28467464447021,0.0,0.0,5.5,46.0,146531704,22859752510,346962,16410451,2.0,,192.168.1.100
2024-09-22 18:29:01.970655,0,0,245.28635597229004,0.0,0.0,5.5,46.0,146532462,22859753101,346966,16410454,2.0,,192.168.1.100
2024-09-22 18:29:02.972272,0,0,246.2879729270935,0.0,0.0,6.0,46.0,146533337,22859753743,346972,16410458,2.0,,192.168.1.100
2024-09-22 18:29:03.973958,0,0,247.28965854644775,0.0,0.0,8.6,46.0,146537541,22859765578,347004,16410491,2.0,,192.168.1.100
2024-09-22 18:29:04.975618,0,0,248.29131889343262,0.0,0.0,2.5,46.0,146538764,22859766418,347012,16410498,2.0,,192.168.1.100
2024-09-22 18:29:05.977271,0,0,249.29297184944153,0.0,0.0,3.5,46.0,146540053,22859767258,347021,16410505,2.0,,192.168.1.100
2024-09-22 18:29:06.978961,0,0,250.29466223716736,0.0,0.0,8.0,46.0,146559296,22859771941,347046,16410525,2.0,,192.168.1.100
2024-09-22 18:29:07.980585,0,0,251.29628562927246,0.0,0.0,0.0,46.0,146560105,22859772583,347051,16410529,2.0,,192.168.1.100
2024-09-22 18:29:08.984924,0,0,252.3006250858307,0.0,0.0,19.4,46.1,146561214,22859773827,347061,16410538,2.0,,192.168.1.100
2024-09-22 18:29:09.986571,0,0,253.30227208137512,0.0,0.0,2.0,46.1,146581556,22859787156,347085,16410563,2.0,,192.168.1.100
2024-09-22 18:29:10.988330,0,0,254.30403089523315,0.0,0.0,6.9,46.1,146615379,22859812200,347124,16410604,2.0,,192.168.1.100
2024-09-22 18:29:11.989519,0,0,255.30521988868713,0.0,0.0,5.5,46.1,146618881,22859816843,347142,16410622,2.0,,192.168.1.100
2024-09-22 18:29:12.990582,0,0,256.30628299713135,0.0,0.0,6.0,46.1,146646072,22859825574,347192,16410666,2.0,,192.168.1.100
2024-09-22 18:29:13.991680,0,0,257.30738067626953,0.0,0.0,7.5,46.1,146646881,22859826216,347197,16410670,2.0,,192.168.1.100
2024-09-22 18:29:14.992744,0,0,258.30844473838806,0.0,0.0,4.0,46.1,146824278,22859943030,347294,16410773,2.0,,192.168.1.100
2024-09-22 18:29:15.993687,0,0,259.30938816070557,0.0,0.0,3.0,46.1,146825435,22859943738,347301,16410778,2.0,,192.168.1.100
2024-09-22 18:29:16.994756,0,0,260.3104569911957,0.0,0.0,9.5,46.1,146830780,22859948755,347337,16410808,2.0,,192.168.1.100
2024-09-22 18:29:17.995835,0,0,261.3115358352661,0.0,0.0,2.0,46.1,146913207,22860000315,347379,16410853,2.0,,192.168.1.100
2024-09-22 18:29:19.000270,0,0,262.3159713745117,0.0,0.0,14.1,45.8,147007733,22860044751,347438,16410904,2.0,,192.168.1.100
2024-09-22 18:29:20.001850,0,0,263.31755113601685,0.0,0.0,8.0,45.8,147019718,22860046105,347450,16410914,2.0,,192.168.1.100
2024-09-22 18:29:21.003486,0,0,264.3191874027252,0.0,0.0,5.0,45.8,147021880,22860048322,347469,16410930,2.0,,192.168.1.100
2024-09-22 18:29:22.005102,0,0,265.32080340385437,0.0,0.0,6.0,45.8,147022704,22860048979,347474,16410934,2.0,,192.168.1.100
2024-09-22 18:29:23.006769,0,0,266.32247042655945,0.0,0.0,3.5,45.8,147024997,22860050815,347495,16410951,2.0,,192.168.1.100
2024-09-22 18:29:24.008405,0,0,267.32410645484924,0.0,0.0,1.0,45.8,147026238,22860052213,347507,16410962,2.0,,192.168.1.100
2024-09-22 18:29:25.009979,0,0,268.3256802558899,0.0,0.0,11.0,45.9,147048011,22860058702,347556,16411001,2.0,,192.168.1.100
2024-09-22 18:29:26.011627,0,0,269.3273284435272,0.0,0.0,2.5,45.9,147052204,22860065817,347589,16411026,2.0,,192.168.1.100
2024-09-22 18:29:27.013255,0,0,270.32895612716675,0.0,0.0,6.5,45.9,147053769,22860067273,347602,16411037,2.0,,192.168.1.100
2024-09-22 18:29:28.014975,0,0,271.3306758403778,0.0,0.0,5.5,45.9,147054578,22860067915,347607,16411041,2.0,,192.168.1.100
2024-09-22 18:29:29.018961,0,0,272.3346621990204,0.0,0.0,11.5,46.0,147056371,22860069583,347624,16411056,2.0,,192.168.1.100
2024-09-22 18:29:30.020644,0,0,273.33634519577026,0.0,0.0,5.5,46.0,147060142,22860070724,347636,16411065,2.0,,192.168.1.100
2024-09-22 18:29:31.022240,0,0,274.3379409313202,0.0,0.0,8.5,46.0,147080499,22860075880,347669,16411090,2.0,,192.168.1.100
2024-09-22 18:29:32.023864,0,0,275.33956503868103,0.0,0.0,0.5,46.0,147081191,22860076405,347672,16411092,2.0,,192.168.1.100
2024-09-22 18:29:33.025592,0,0,276.3412928581238,0.0,0.0,7.5,46.1,147082000,22860077047,347677,16411096,2.0,,192.168.1.100
2024-09-22 18:29:34.027192,0,0,277.34289264678955,0.0,0.0,1.5,46.1,147083203,22860078357,347688,16411106,2.0,,192.168.1.100
2024-09-22 18:29:35.028821,0,0,278.3445224761963,0.0,0.0,3.0,46.1,147084360,22860079131,347695,16411112,2.0,,192.168.1.100
2024-09-22 18:29:36.030450,0,0,279.346150636673,0.0,0.0,11.1,46.1,147085517,22860079905,347702,16411118,2.0,,192.168.1.100
2024-09-22 18:29:37.032044,0,0,280.3477449417114,0.0,0.0,2.5,46.1,147104694,22860084456,347726,16411136,2.0,,192.168.1.100
2024-09-22 18:29:38.033673,0,0,281.349374294281,0.0,0.0,10.0,46.1,147620114,22860390982,347844,16411273,2.0,,192.168.1.100
2024-09-22 18:29:39.037631,0,0,282.35333156585693,0.0,0.0,5.0,46.1,147621289,22860392292,347855,16411283,2.0,,192.168.1.100
2024-09-22 18:29:40.039324,0,0,283.3550250530243,0.0,0.0,8.0,46.2,147631946,22860401968,347896,16411318,2.0,,192.168.1.100
2024-09-22 18:29:41.040817,0,0,284.35651755332947,0.0,0.0,14.2,46.2,147636067,22860408284,347908,16411331,2.0,,192.168.1.100
2024-09-22 18:29:42.042349,0,0,285.35805010795593,0.0,0.0,1.0,46.2,147637356,22860409124,347917,16411338,2.0,,192.168.1.100
2024-09-22 18:29:43.043972,0,0,286.3596725463867,0.0,0.0,8.5,46.2,147656965,22860414203,347948,16411362,2.0,,192.168.1.100
2024-09-22 18:29:44.045582,0,0,287.36128330230713,0.0,0.0,1.0,46.2,147658206,22860415601,347960,16411373,2.0,,192.168.1.100
2024-09-22 18:29:45.047148,0,0,288.3628489971161,0.0,0.0,0.5,46.2,147659561,22860416507,347970,16411381,2.0,,192.168.1.100
2024-09-22 18:29:46.048793,0,0,289.36449432373047,0.0,0.0,6.1,46.2,147660916,22860417347,347980,16411388,2.0,,192.168.1.100
2024-09-22 18:29:47.049608,0,0,290.36530900001526,0.0,0.0,5.5,46.2,147661608,22860417872,347983,16411390,2.0,,192.168.1.100
2024-09-22 18:29:48.051354,0,0,291.36705470085144,0.0,0.0,8.0,46.2,147662417,22860418514,347988,16411394,2.0,,192.168.1.100
2024-09-22 18:29:49.055835,0,0,292.3715362548828,0.0,0.0,1.5,46.2,147682077,22860423872,348020,16411420,2.0,,192.168.1.100
2024-09-22 18:29:50.057517,0,0,293.3732180595398,0.0,0.0,11.6,46.2,147685734,22860428836,348037,16411435,2.0,,192.168.1.100
2024-09-22 18:29:51.059145,0,0,294.37484645843506,0.0,0.0,4.5,46.2,147686891,22860429544,348044,16411440,2.0,,192.168.1.100
2024-09-22 18:29:52.060815,0,0,295.3765158653259,0.0,0.0,9.6,45.7,147690206,22860432266,348062,16411454,2.0,,192.168.1.100
2024-09-22 18:29:53.062457,0,0,296.3781576156616,0.0,0.0,5.5,45.7,147693894,22860438450,348071,16411465,2.0,,192.168.1.100
2024-09-22 18:29:54.064089,0,0,297.37979006767273,0.0,0.0,3.5,45.7,147695135,22860439848,348083,16411476,2.0,,192.168.1.100
2024-09-22 18:29:55.065737,0,0,298.3814375400543,0.0,0.0,1.0,45.7,147716361,22860445878,348126,16411510,2.0,,192.168.1.100
2024-09-22 18:29:56.067355,0,0,299.3830564022064,0.0,0.0,5.0,45.7,147717584,22860446586,348134,16411515,2.0,,192.168.1.100
